_id,id,name,aviable,instock,price,currencyId,delivery,vendor,vendorCode,model,description,categoryId,Гарантия,Панель к поддону,Диаметр отверстия для сифона,Страна регистрации бренда,Страна-производитель товара,Бренд,Модель,Количество грузовых мест,"Габариты 1 (ВхШхД), мм","Вес брутто 2, кг","Габариты 2 (ВхШхД), мм",Тип изделия,Материал дверей,Цвет полотна двери,Материал задних стенок,Цвет задних стенок,Толщина материала двери,Материал профиля,Цвет профиля,Материал поддона,Цвет поддона,Габариты поддона (ГхВхШхД),Задняя стенка,Двери,Форма,Наличие верхней крышки,"Габариты готового изделия (ВхШхГ), мм",Комплектация,Особенности,"Вес брутто 3, кг","Габариты 3 (ВхШхД), мм","Вес нетто, кг",Серия,"Вес брутто 1, кг","Высота стекол, мм","Габариты 1 (ШхВхД), мм",Назначение,Материал,Способ монтажа,Механизм смешивания,Наличие термостата,"Высота изделия, мм","Ширина изделия, мм","Длина изделия, мм",Донный клапан,Диаметр подключения,"Расход воды, л/мин","Рабочее давление, bar",Код УКТВЭД,"Все нетто, кг",Цвет,Тип управления,Тип излива,"Высота излива, мм","Длина излива, мм",Тип крепления,Тип подвода,"Диаметр монтажного отверстия, мм",Шланги подключения,Тип монтажа,Тип,Габариты изделия,"Вес брутто, кг","Габариты упаковки, мм",Габариты изделия (ВхШхГ),Форма ручной лейки,Фирменные технологии,"Диаметр ручной лейки, мм",Количество режимов переключения лейки,Артикул,Дополнительные характеристики,Описание,Важно,"Габариты изделия (ВхШхД), мм",Обратите внимание,Поверхность,Вид монтажа,Форма лейки,"Диаметр лейки, мм","Длина кронштейна для верхнего душа, мм","Высота душевой стойки, мм","Длина шланга, мм",Количество потребителей,Диаметр ручной лейки,Количество режимов,Количество отверстий для монтажа,Диаметр подключения шлангов,Шланги,"Диаметр картриджа, мм","Габариты изделия (ВхШхГ), мм",Система предотвращения скручивания шланга,Количество режимов переключения,Количество крючков,Метод крепления,Страна - производитель товара,Тип конструкции,Количество перекладин,Поворотная конструкция,"Длина держателя, мм","Толщина материала, мм","Минимальная ширина шкафа, мм",Наличие крыла,Количество основных чаш,Габариты чаши 1 (ВхШхД),Отверстие под смеситель,"Диаметр слива, мм",Наличие перелива,Расположение крыла,"Габариты упаковки (ВхШхД), мм",Количество отверстий для монтажа смесителя,"Высота стойки, мм",Состав набора,Встраиваемая часть в комплекте,Длина кронштейна,Диаметр слива,Система Cliсk-Claсk,Вид слива-перелива,Вид затвора,"Диаметр патрубка в канализацию, мм",Материал слива,Материал решетки,"Размер решетки, мм",Направление выпуска,"Вес брутто , кг",Количество ярусов,"Объем, мл","Габариты изделия (ВхШ), мм",Цвет корпуса,"Диаметр зеркала, мм",Способ открывания крышки,Материал внешнего бака,Внутренний бак,Количество внутренних баков,Конструкция внутреннего бака,Габариты внутреннего бака,Материал внутреннего бака,Цвет внутреннего бака,"Объем, л",Доступ для обслуживания,Тип крышки,Элементы питания,Функция антизапотевания,Наличие светильника,Способ монтажа светильника,Тип лампы,Количество светильников,Тип выключателя,Питание,"Глубина изделия, мм",Наличие полки,Утяжелители,Рекомендации по уходу,Принт,Материал подложки,"Высота ворса, мм",Мощность потребления,Максимальная рабочая температура,Наличие терморегулятора,Количество секций,Направление подключения,Тип термоносителя,Подключение к системе,Описание товара,Тип управления сливом воды,Звукоизоляционная прокладка,"Межосевое расстояние креплений, мм",Наличие панели смыва,Регулировка смыва,"Объем смывного бачка, л",Подключение воды,Количество режимов слива воды,Функция принудительного прерывания слива воды,Наличие смесителя,Подключение горячей воды,Управление,Рабочее давление (атм),"Межосевое расстояние, мм",Наличие сифона,Количество дополнительных чаш,Габариты чаши 2 (ВхШхД),Тип элементов питания,Количество элементов питания,"Элементы питания в комплекте (указать есть, нет)",Количество режимов струи смесителя для кухни,Совместимость,"Потребляемая мощность, Вт",Количество скоростей,Количество температурных режимов,Функция подачи холодного воздуха,"Напряжение, V","Уровень шума, дБ",Общая мощность,"Время сушки, сек","Температура воздушного потока, °С","Скорость воздушного потока, км/ч",Подключение,Тип включения,Материал корпуса,Количество полок,Материал полок,"Габариты упаковки 2, мм",Монтаж,"Габариты изделия (ШхДхВ), мм","Габариты изделия (ШхВхД), мм","Диаметр подключения, мм",Объем смывного бачка,Безободковый унитаз,Сиденье в комплекте,Вид унитаза,Сиденье с микролифтом,Функция биде,Организация смывающего потока,Тип установки,Форма чаши,Метод установки смывного бачка,"Вес брутто инсталляции, кг","Габариты упаковки инсталляции, мм","Габариты изделий (ВхШхД), мм","Минимальный объем воды для омывания чаши, л","Вес брутто гигиенического душа, кг","Габариты упаковки гигиенического душа, мм",Наличие слива - перелива,Наличие отверстия под смеситель,Функция микролифта,"Пропускная способность, л/мин",Тип управления смывным клапаном,"Вес брутто сиденья, кг","Вес брутто унитаза, кг","Габариты упаковки унитаза, мм","Габариты упаковки сиденья, мм",Функция микролифта сиденья,Расположение перелива,Наличие ножек,"Габариты упаковки ванны, мм","Габариты упаковки рамы-каркаса, мм","Габариты упаковки ножек, мм",Габариты готового изделия,Наличие сиденья,Угловая конструкция,Толщина материала,"Производительность, кубм/ч",Автоматическое вкл/выкл (сенсор),Режим работы,Наличие таймера,Материал декора,Наличие дисплея,"Мощность мотора, Вт","Диаметр воздуховода, мм",Класс энергопотребления,Количество источников света,Тип источников света,Тип фильтра,Количество режимов струи,Душевой гарнитур в комплекте
5e90a4af621717483dd5c567,SD00031105,Кухонная мойка Grohe Sink K300 31564SD0,true,10,6199,UAH,true,Grohe (Kitchen sinks),SD00031105,31564SD0,Кухонная мойка Grohe Sink K300 31564SD0,115,5 лет,,,Германия,,Grohe,,1,,,,Кухонная мойка,,,,,,,,,,,,,Прямоугольная,,,"Мойка, сифон, слив/перелив, донный клапан, монтажный набор, паспорт",,,,"3,5",K300,,,,,Нержавеющая сталь,Врезной,,,175,500,970,,,,,,,Сталь,,,,,,,,,,,,5,220х1010х540,,,GROHE Whisper - тихая работа изделий. GROHE QuickFix - удобный монтаж. GROHE StarLight - хромированное покрытие.,,,31564SD0,Нержавеющая сталь AISI 304 (V2A).,"Кухонная мойка Grohe EX Sink 31564SD0 изготовлена из нержавеющей стали, что гарантирует ее надежность и привлекательность поверхности. Благодаря системе GROHE QuickFix установка мойки не займет много времени и не потребует дополнительного оборудования. Мойка выполнена с рабочей чашей с отверстием слив-перелив, дополнительной для разморозки продуктов, отверстием под смеситель и крылом для сушки посуды. Изоляция GROHE Whisper на нижней части мойки уменьшает шум.",,,,Satin,,,,,,,,,,,,,,,,,,,Германия,,,,,1,600,Есть,1,175х360х400,Есть,90,Есть,Универсальное,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Есть,1,175х150х400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e90a4af621717483dd5c568,SD00031106,Набор кухонная мойка Grohe EX Sink 31565SD0 K300 и смеситель Eurosmart 33281002,false,0,6199,UAH,true,Grohe (Kitchen sinks),SD00031106,31565SD0,Набор кухонная мойка Grohe EX Sink 31565SD0 K300 и смеситель Eurosmart 33281002,337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e90a4af621717483dd5c569,SD00031107,Кухонная мойка Grohe Sink K400 31566SD0,true,2,4899,UAH,true,Grohe (Kitchen sinks),SD00031107,31566SD0,Кухонная мойка Grohe Sink K400 31566SD0,115,5 лет,,,Германия,,Grohe,,1,,,,Кухонная мойка,,,,,,,,,,,,,Прямоугольная,,,"Мойка, сифон, слив/перелив, донный клапан, монтажный набор, паспорт",,,,"3,7",K400,,,,,Нержавеющая сталь,Врезной,,,185,500,860,,,,,,,Сталь,,,,,,,,,,,,"5,2",200х900х540,,,GROHE Whisper - тихая работа изделий. GROHE QuickFix - удобный монтаж. GROHE StarLight - хромированное покрытие.,,,31566SD0,Нержавеющая сталь AISI 304 (V2A).,"Кухонная мойка Grohe EX Sink 31566SD0 изготовлена из нержавеющей стали, что гарантирует ее надежность и привлекательность поверхности. Благодаря системе GROHE QuickFix установка мойки не займет много времени и не потребует дополнительного оборудования. Мойка выполнена с рабочей чашей с отверстием слив-перелив, отверстием под смеситель и крылом для сушки посуды или разморозки продуктов. Изоляция GROHE Whisper на нижней части мойки уменьшает шум, есть автоматический мусоросборочный фильтр.",,,,Satin,,,,,,,,,,,,,,,,,,,Германия,,,,,1,450,Да,1,185х400х363,Есть,90,Есть,Универсальное,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Есть,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e90a4af621717483dd5c56a,SD00031108,Кухонная мойка Grohe Sink K400 31567SD0,true,18,6999,UAH,true,Grohe (Kitchen sinks),SD00031108,31567SD0,Кухонная мойка Grohe Sink K400 31567SD0,115,5 лет,,,Германия,,Grohe,,1,,,,Кухонная мойка,,,,,,,,,,,,,Прямоугольная,,,"Мойка, сифон, слив/перелив, донный клапан, монтажный набор, паспорт",,,,"5,3",K400,,,,,Нержавеющая сталь,Врезной,,,188,500,970,,,,,,,Сталь,,,,,,,,,,,,"6,8",230х1010х540,,,GROHE Whisper - тихая работа изделий. GROHE QuickFix - удобный монтаж. GROHE StarLight - хромированное покрытие.,,,31567SD0,Нержавеющая сталь AISI 304 (V2A).,"Кухонная мойка Grohe EX Sink 31567SD0 изготовлена из нержавеющей стали, что гарантирует ее надежность и привлекательность поверхности. Благодаря системе GROHE QuickFix установка мойки не займет много времени и не потребует дополнительного оборудования. Мойка выполнена с рабочей чашей с отверстием слив-перелив, дополнительной для разморозки продуктов, двумя отверстиями под смеситель и крылом для сушки посуды. Изоляция GROHE Whisper на нижней части мойки уменьшает шум.",,,,Satin,,,,,,,,,,,,,,,,,,,Германия,,,,,1,600,Есть,1,188х400х363,Есть,90,Есть,Универсальное,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Есть,1,188х300х150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e90a4af621717483dd5c56b,SD00031109,Кухонная мойка Grohe Sink K400 31587SD0,false,0,7299,UAH,true,Grohe (Kitchen sinks),SD00031109,31587SD0,Кухонная мойка Grohe Sink K400 31587SD0,115,5 лет,,,Германия,,Grohe,,1,,,,Кухонная мойка,,,,,,,,,,,,,Прямоугольная,,,"Мойка, сифон, слив/перелив, донный клапан, монтажный набор, паспорт",,,,"5,9",K400,,,,,Нержавеющая сталь,Врезной,,,188,500,1160,,,,,,,Сталь,,,,,,,,,,,,"7,4",230х1200х540,,,GROHE Whisper - тихая работа изделий. GROHE QuickFix - удобный монтаж. GROHE StarLight - хромированное покрытие.,,,31587SD0,Нержавеющая сталь AISI 304 (V2A).,"Кухонная мойка Grohe EX Sink 31587SD0 изготовлена из нержавеющей стали, что гарантирует ее надежность и привлекательность поверхности. Благодаря системе GROHE QuickFix установка мойки не займет много времени и не потребует дополнительного оборудования. Мойка выполнена с двумя рабочими чашами, двумя отверстиями под смеситель и крылом для сушки посуды или разморозки продуктов. Изоляция GROHE Whisper на нижней части мойки уменьшает шум, есть автоматический мусоросборник с дистанционным управлением.",,,,Satin,,,,,,,,,,,,,,,,,,,Германия,,,,,1,860,Да,2,188х400х363,Есть,90,Есть,Универсальное,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Есть,,188х400х363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e90a4af621717483dd5c56c,SD00031110,Набор кухонная мойка Grohe EX Sink 31570SD0 K400 смеситель Concetto 32663001,true,9,9499,UAH,true,Grohe (Kitchen sinks),SD00031110,31570SD0,Набор кухонная мойка Grohe EX Sink 31570SD0 K400 смеситель Concetto 32663001,337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e90a4af621717483dd5c56d,SD00031111,Кухонная мойка Grohe Sink K400+ 31568SD0,true,8,6199,UAH,true,Grohe (Kitchen sinks),SD00031111,31568SD0,Кухонная мойка Grohe Sink K400+ 31568SD0,115,5 лет,,,Германия,,Grohe,,1,,,,Кухонная мойка,,,,,,,,,,,,,Прямоугольная,,,"Мойка, сифон, слив/перелив, донный клапан, монтажный набор, паспорт",,,,"3,7",K400+,,,,,Нержавеющая сталь,Врезной,,,185,513,873,,,,,,,Сталь,,,,,,,,,,,,"5,2",230х910х550,,,GROHE Whisper - тихая работа изделий. GROHE QuickFix - удобный монтаж. GROHE StarLight - хромированное покрытие.,,,31568SD0,Нержавеющая сталь AISI 304 (V2A).,"Кухонная мойка Grohe EX Sink 31567SD0 изготовлена из нержавеющей стали, что гарантирует ее надежность и привлекательность поверхности. Благодаря системе GROHE QuickFix установка мойки не займет много времени и не потребует дополнительного оборудования. Мойка выполнена с рабочей чашей с отверстием слив-перелив, отверстием под смеситель и крылом для сушки посуды. Изоляция GROHE Whisper на нижней части мойки уменьшает шум, есть автоматический мусоросборочный фильтр с дистанционным управлением.",,,,Satin,,,,,,,,,,,,,,,,,,,Германия,,,,,1,450,Да,1,185х400х363,Есть,90,Есть,Универсальное,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Есть,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e90a4af621717483dd5c56e,SD00031112,Кухонная мойка Grohe Sink K400+ 31569SD0,true,2,8899,UAH,true,Grohe (Kitchen sinks),SD00031112,31569SD0,Кухонная мойка Grohe Sink K400+ 31569SD0,115,5 лет,,,Германия,,Grohe,,1,,,,Кухонная мойка,,,,,,,,,,,,,Прямоугольная,,,"Мойка, сифон, слив/перелив, донный клапан, монтажный набор, паспорт",,,,"3,5",K400+,,,,,Нержавеющая сталь,Врезной,,,188,513,983,,,,,,,Сталь,,,,,,,,,,,,5,230х1020х550,,,GROHE Whisper - тихая работа изделий. GROHE QuickFix - удобный монтаж. GROHE StarLight - хромированное покрытие.,,,31569SD0,Нержавеющая сталь AISI 304 (V2A).,"Кухонная мойка Grohe EX Sink 31569SD0 изготовлена из нержавеющей стали, что гарантирует ее надежность и привлекательность поверхности. Благодаря системе GROHE QuickFix установка мойки не займет много времени и не потребует дополнительного оборудования. Мойка выполнена с рабочей чашей с отверстием слив-перелив, дополнительной для разморозки продуктов, отверстием под смеситель и крылом для сушки посуды. Изоляция GROHE Whisper на нижней части мойки уменьшает шум.",,,,Satin,,,,,,,,,,,,,,,,,,,Германия,,,,,1,600,Есть,1,188х400х363,Есть,90,Есть,Универсальное,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Есть,1,188х400х150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e90a4af621717483dd5c56f,SD00031113,Кухонная мойка Grohe Sink K500 31571SD0,true,2,6499,UAH,true,Grohe (Kitchen sinks),SD00031113,31571SD0,Кухонная мойка Grohe Sink K500 31571SD0,115,5 лет,,,Германия,,Grohe,,1,,,,Кухонная мойка,,,,,,,,,,,,,Прямоугольная,,,"Мойка, сифон, слив/перелив, донный клапан, монтажный набор, паспорт",,,,"3,7",K500,,,,,Нержавеющая сталь,Врезной,,,195,500,860,,,,,,,Сталь,,,,,,,,,,,,"5,2",230х900х540,,,GROHE Whisper - тихая работа изделий. GROHE QuickFix - удобный монтаж. GROHE StarLight - хромированное покрытие.,,,31571SD0,Нержавеющая сталь AISI 304 (V2A).,"Кухонная мойка Grohe EX Sink 31571SD0 изготовлена из нержавеющей стали, что гарантирует ее надежность и привлекательность поверхности. Благодаря системе GROHE QuickFix установка мойки не займет много времени и не потребует дополнительного оборудования. Мойка выполнена с рабочей чашей с отверстием слив-перелив, отверстием под смеситель и крылом для сушки посуды. Изоляция GROHE Whisper на нижней части мойки уменьшает шум, есть автоматический мусоросборочный фильтр с дистанционным управлением.",,,,Satin,,,,,,,,,,,,,,,,,,,Германия,,,,,1,450,Да,1,195х400х340,Есть,90,Есть,Универсальное,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Есть,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e90a4af621717483dd5c570,SD00031114,Кухонная мойка Grohe Sink K500 31572SD0,true,5,9499,UAH,true,Grohe (Kitchen sinks),SD00031114,31572SD0,Кухонная мойка Grohe Sink K500 31572SD0,115,5 лет,,,Германия,,Grohe,,1,,,,Кухонная мойка,,,,,,,,,,,,,Прямоугольная,,,"Мойка, сифон, слив/перелив, донный клапан, монтажный набор, паспорт",,,,"3,5",K500,,,,,Нержавеющая сталь,Врезной,,,195,500,970,,,,,,,Сталь,,,,,,,,,,,,5,230х1010х540,,,GROHE Whisper - тихая работа изделий. GROHE QuickFix - удобный монтаж. GROHE StarLight - хромированное покрытие.,,,31572SD0,Нержавеющая сталь AISI 304 (V2A).,"Кухонная мойка Grohe EX Sink 31572SD0 изготовлена из нержавеющей стали, что гарантирует ее надежность и привлекательность поверхности. Благодаря системе GROHE QuickFix установка мойки не займет много времени и не потребует дополнительного оборудования. Мойка выполнена с рабочей чашей с отверстием слив-перелив, дополнительной для разморозки продуктов, отверстием под смеситель и крылом для сушки посуды. Изоляция GROHE Whisper на нижней части мойки уменьшает шум.",,,,Satin,,,,,,,,,,,,,,,,,,,Германия,,,,,1,600,Есть,1,195х400х340,Есть,90,Есть,Универсальное,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Есть,1,195х400х150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e90a4af621717483dd5c571,SD00031115,Кухонная мойка Grohe Sink K500 31588SD0,true,2,9999,UAH,true,Grohe (Kitchen sinks),SD00031115,31588SD0,Кухонная мойка Grohe Sink K500 31588SD0,115,5 лет,,,Германия,,Grohe,,1,,,,Кухонная мойка,,,,,,,,,,,,,Прямоугольная,,,"Мойка, сифон, слив/перелив, донный клапан, монтажный набор, паспорт",,,,"5,9",K500,,,,,Нержавеющая сталь,Врезной,,,195,500,1160,,,,,,,Сталь,,,,,,,,,,,,"7,4",230х1200х540,,,GROHE Whisper - тихая работа изделий. GROHE QuickFix - удобный монтаж. GROHE StarLight - хромированное покрытие.,,,31588SD0,Нержавеющая сталь AISI 304 (V2A).,"Кухонная мойка Grohe EX Sink 31588SD0 изготовлена из нержавеющей стали, что гарантирует ее надежность и привлекательность поверхности. Благодаря системе GROHE QuickFix установка мойки не займет много времени и не потребует дополнительного оборудования. Мойка выполнена с двумя рабочими чашами, двумя отверстиями под смеситель и крылом для сушки посуды или разморозки продуктов. Изоляция GROHE Whisper на нижней части мойки уменьшает шум, есть автоматический мусоросборник с дистанционным управлением.",,,,Satin,,,,,,,,,,,,,,,,,,,Германия,,,,,1,800,Да,2,195х400х340,Есть,90,Есть,Универсальное,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Есть,,195х400х340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e90a4af621717483dd5c572,SD00031116,Набор кухонная мойка Grohe EX Sink 31573SD0 K500 и смеситель Minta 32168000,true,9,10999,UAH,true,Grohe (Kitchen sinks),SD00031116,31573SD0,Набор кухонная мойка Grohe EX Sink 31573SD0 K500 и смеситель Minta 32168000,337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e90a4af621717483dd5c573,SD00031117,Кухонная мойка Grohe Sink K700U 31574SD0,true,17,10399,UAH,true,Grohe (Kitchen sinks),SD00031117,31574SD0,Кухонная мойка Grohe Sink K700U 31574SD0,115,5 лет,,,Германия,,Grohe,,1,,,,Кухонная мойка,,,,,,,,,,,,,Прямоугольная,,,"Мойка, сифон, слив/перелив, донный клапан, монтажный набор, паспорт",,,,"4,1",K700U,,,,,Нержавеющая сталь,Интегрированный,,,195,440,540,,,,,,,Сталь,,,,,,,,,,,,"5,6",230х580х480,,,GROHE Whisper - тихая работа изделий. GROHE QuickFix - удобный монтаж.,,,31574SD0,Нержавеющая сталь AISI 304 (V2A).,"Кухонная мойка Grohe EX Sink 31574SD0 изготовлена из нержавеющей стали, что гарантирует ее надежность и привлекательность поверхности. Благодаря системе GROHE QuickFix установка мойки не займет много времени и не потребует дополнительного оборудования. Мойка выполнена в виде рабочей чашей с отверстием слив-перелив, монтируется под столешницу. Изоляция GROHE Whisper на нижней части мойки уменьшает шум.",,,,Satin,,,,,,,,,,,,,,,,,,,Германия,,,,,1,600,Нет,1,195х400х500,Нет,90,Есть,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Есть,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
