_id,description,manufacturer_name,product_availability,product_availability_local,product_categoryId,product_currency,product_model,product_name,product_price,product_price_currency_online,product_price_online,product_seria,product_sku,product_status,sourceCurrency,sourcePrice,Бренд,Высота,Гидромассаж,Длина,Материал,Монтаж,Опора,Ориентация,Особенности,Панель,Серия,Сифон,Смеситель,Тип поверхности,Тип управления,Форма,Цвет изделия,Ширина,Длина/высота (мм),Страна производитель,Цвет/тип покрытия,Глубина,Назначение,Диаметр (мм),Диаметр 2 (мм),Перелив,Подключение к канализации,Угол,Диаметр (дюймы),Диаметр 2 (дюймы),Диаметр 3 (мм),"Длина кронштейна (от стены), мм","Длина лейки верхнего душа, мм",Кол-во режимов верхнего душа,Кол-во режимов ручного душа,"Мин Высота, мм",Регулируемая высота стойки,Форма лейки верхнего душа,"Ширина лейки верхнего душа, мм","Высота, мм","Диаметр/Диагональ, мм",Мыльница,Способ переключения режимов,Тип держателя,Форма лейки ручного душа,Цвет диска ручного душа,Высота поддона,Наличие поддона,Наличие сифона,Расположение,Тип двери,Толщина стекла,Форма кабины,Цвет профиля,Цвет стекла,Тип слива,Тип сидения,Тип установки смесителя,Подвод воды,Безободковый,Комплектация,Материал сиденья,"Сиденье, крышка",Тип изделия,Тип слива бачка,Унитаз с функцией биде,Кол-во смесителей,Особенности формы,Отверстия под смеситель,Тип дверей,Конструкция,Длина излива,Кол-во отверстий,Кол-во потребителей,Повротный излив,Тип переключателя ванна/душ,Форма накладки,Высота излива,Наличие донного клапана,Положение регулятора,С полочкой,Высота смесителя,Вывод для фильтрованной в,Выдвижной излив,Тип излива,Тип поддона,Материал лейки,Давление (PN),Толщина стенки,Длина излива см,Тип товара
5e8f4b81f5714a2cd62f86b7,"Аэратор. Наружная резьба М 28 х 1, класс С, пропускная способность 30 л / мин. при 3 барах,  хромированная поверхность.",GROHE,true,false,400013,EUR,13927000,Grohe Аэратор з/ч,17,UAH,502,GROHE,012199,,EUR,10.20,GROHE,,,,,,,,,,GROHE,,,,,,,,,Германия,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f86b8,"Рычаг смесителя, хром.",GROHE,true,false,400013,EUR,46273000,з/ч  GROHE (ручка переключателя),24.46,EUR,24.46,,012216,Распродажа,EUR,14.68,GROHE,,,,,,,,,,,,,,,,,,,Германия,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f86b9,"Заглушка з/ч, хром.",GROHE,true,false,,EUR,11280P00,з/ч GROHE,19.5,UAH,575,,012221,,EUR,11.70,GROHE,,,,,,,,,,,,,,,,,,,Германия,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f86ba,"Набор прокладок, белые матовые и черные.",GROHE,true,true,400013,EUR,46429К00,з/ч GROHE,28,EUR,28,,012223,Распродажа,EUR,16.80,GROHE,,,,,,,,,,,,,,,,,,,Германия,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f86bb,Рукоятка для смесителя з/ч.,GROHE,true,false,400013,EUR,45291000,з/ч GROHE рукоядка для смесителя,79,UAH,2331,,012229,,EUR,47.40,GROHE,,,,,,,,,,,,,,,,,,,Германия,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f86bc,"Регулятор температуры, хром.",GROHE,true,false,,EUR,47562000,З/ч Регулятор температуры,110,UAH,3245,,012231,,EUR,66,GROHE,,,,,,,,,,,,,,,,,,,Германия,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f86bd,Шайба (10 шт в упаковке),GROHE,true,false,400013,EUR,4376500M,Grohe шайба (10 шт в упак) з/ч,38,UAH,1121,GROHE,012235,,EUR,22.80,GROHE,,,,,,,,,,GROHE,,,,,,,,,Германия,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f86be,"Крепеж для вертикального монтажа, для Europlus и Florida, стержневое соединение, резьбовое соединение 1/2, обратное резьбовое соединение 1/2, вынос 57 мм, высота 150, мм, без ниппелей.",GROHE,true,false,400013,EUR,12036000,Grohe Крепеж для вертикального монтажа,185,UAH,5458,,012276,,EUR,111,GROHE,,,,,,,,,,,,,,,,,,,Германия,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f86bf,Крепежный материал,GROHE,true,false,400013,EUR,479000,Grohe Крепежный материал,6.6,UAH,195,,012279,,EUR,3.96,GROHE,,,,,,,,,,,,,,,,,,,Германия,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f86c0,"Запчасть, крепление",GROHE,true,false,400013,EUR,46416IP0,Grohe Крепление з/ч,19.5,UAH,575,,012280,,EUR,11.70,GROHE,,,,,,,,,,,,,,,,,,,Германия,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f86c1,"Запчасть, переключатель",GROHE,false,true,400013,EUR,8915000,Grohe Переключатель з/ч,68,UAH,2006,,012286,,EUR,40.80,GROHE,,,,,,,,,,,,,,,,,,,Германия,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f86c2, ,GROHE,true,true,400013,EUR,46162000,Grohe Регулятор струи з/ч,17,UAH,502,,012290,,EUR,10.20,GROHE,,,,,,,,,,,,,,,,,,,Германия,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f86c3,Назначение - рычаг смесителя.,GROHE,true,false,400012,EUR,46379IM0,Taron Рычаг к смесителю,108.72,EUR,108.72,TARON,012294,Распродажа,EUR,65.23,GROHE,,,,,,,,,,TARON,,,,,,,,,Германия,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f86c4,Grohe Рычаг к смесителю для раковины/биде цвет - жемчужно-синий.,GROHE,true,false,400012,EUR,46371IN0,Grohe Рычаг к смесителю для раковины/биде  цв.жемчужно-синий,84.52,EUR,84.52,,012298,Распродажа,EUR,50.71,GROHE,,,,,,,,,,,,,,,,,,,Германия,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f86c5,Центральный термостат с рукояткой. Рукоятка выбора температуры со стопором при 38°C.,GROHE,false,true,4000115,EUR,19147000,"ATRIO-Центральный термотат  GROHE 19147000 (верхняя монтажная часть к 34101), хром",253.23,EUR,253.23,ATRIO,012331,Распродажа,EUR,151.94,GROHE,,,,,Встраиваемый в стену,,,,,ATRIO,,,,Термостат,,,,,Германия,Хром,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f86c6,"Смеситель на биде настольный, однорычажный, матовый.",GROHE,true,false,400032,EUR,33247000  IP,"ECTOS-Смеситель  GROHE  33247000  IP  на биде, матовы",285.6,EUR,285.6,ECTOS,012354,Распродажа,EUR,171.36,GROHE,,,,,,,,,,ECTOS,,,,Однорычажный,,Сатин,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,5",1,,,,,"14,9",Нет,,,,,,,,,,,,
5e8f4b81f5714a2cd62f86c7,"Смеситель на биде  горизонтальный, однорычажный, голубой.",GROHE,true,false,400032,EUR,33247000 МВ,"ECTOS-Смеситель  GROHE  33247000  МВ  на биде, голубо",415.95,EUR,415.95,ECTOS,012355,Распродажа,EUR,249.57,GROHE,,,,,,,,,,ECTOS,,,,Однорычажный,,Другой,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,5",1,,,,,"14,9",Нет,,,,,,,,,,,,
5e8f4b81f5714a2cd62f86c8,Однорычажный смеситель для ванны и душа. Без душевого набор. Автоматический переключатель: ванна/душ. Регулировка расхода воды. Встроенный обратный клапан в душевом отводе 1/2&amp;amp;quot;. Система подключения Easy-Fix,GROHE,true,false,400042,EUR,33397000  IP,"ECTOS-Смеситель однорычажный для ванны, хром/мат",419.13,EUR,419.13,ECTOS,012358,Распродажа,EUR,251.48,GROHE,,,,,,,,,,ECTOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f86c9,"Держатель стакана, хромированный.",GROHE,true,false,900026,EUR,40253000,"ECTOS(1)-Держатель стакана  40253000,  хром",67.71,EUR,67.71,ECTOS,012360,Распродажа,EUR,40.63,GROHE,,,,Латунь,Настенный,,,,,ECTOS,,,,,,,,,Германия,Хром,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f86ca,Полотенцедержатель. Цвет: хром. Материал: латунь,GROHE,true,false,900089,EUR,40257000,"ECTOS(1)-Кольцо для полотенца  40257000,  хром",82.06,EUR,82.06,ECTOS,012361,Распродажа,EUR,49.24,GROHE,,,,Латунь,Подвесной,,,,,ECTOS,,,,,Кольца,,,248,Германия,Хром,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f86cb,"Внутренняя часть для встраиваемого термостатического смесителя для ванны, встраиваемый в стену",GROHE,true,false,4000113,EUR,34212000,Grohtherm3000 New Внутренняя часть для встраиваемого термостатического смесителя для ванны,334,EUR,334,GROHTHERM 3000,012427,Распродажа,EUR,200.40,GROHE,,,,,Встраиваемый в стену,,,,,GROHTHERM 3000,,,,,,,,,Германия,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f86cc,"Держатель мыльницы, хромированная поверхность, настенный монтаж",GROHE,true,false,900026,EUR,40225000,SENTOSA(1)-Держатель мыльницы  40225000,52.43,EUR,52.43,SENTOSA,012455,Распродажа,EUR,31.46,GROHE,,,,Латунь,Подвесной,,,,,SENTOSA,,,,,,,,,Германия,Хром,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f86cd,"Держатель для стакана, без стакана. Настенный монтаж, прочная латунная конструкция, хромированное покрытие, легко устанавливается, комплектуется монтажными элементами. Размеры: высота: 81 мм, ширина: 148 мм.",GROHE,true,false,900026,EUR,40223000,SENTOSA(1)-Держатель стакана 40223000,52.43,EUR,52.43,SENTOSA,012456,Распродажа,EUR,31.46,GROHE,,,,Латунь,Подвесной,,,,,SENTOSA,,,,,,,,,Германия,Хром,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f86ce,Tenso Внутренний механизм для 19154000.,GROHE,true,false,,EUR,33342000,Tenso Внутренний механизм для 19154000,944,EUR,944,Tenso,012493,Распродажа,EUR,566.40,GROHE,,,,,,,,,,Tenso,,,,,,,,,Германия,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f86cf,Электромагнитный соленоидный клапан.,GROHE,true,false,400013,EUR,42893000,Grohe Вентиль,146,UAH,4307,,012503,,EUR,87.60,GROHE,,,,,,,,,,,,,,,,,,,Германия,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f86d0,"Смеситель для ванны на 4 отверстия, врезной в ванну, двухвентильный, для монтажа на плиточном бортике. Хромированная поверхность",GROHE,false,true,400042,EUR,19142000,"Atrio Jota Смеситель для ванны на 4 отверстия, двухвентильный, для монтажа на плиточном бортике",1162,EUR,1162,ATRIO,012545,Распродажа,EUR,697.20,GROHE,,,,,Врезной на борт ванны,,,,,ATRIO,,,,Двухвентильный,,Хром,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Лейка, шланг",,,,,,,,,,,220,4,2,Нет,Поворотный,Нет,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f86d1,"Переключатель на 2 положения, комплект верхней монтажной части, розетка с уплотнителем, завинчивающаяся. Плавная регулировка глубины монтажа 20-80 мм, с рукояткой Jota от 40 - 100 мм, без встраиваемого механизма,  хромированная поверхность.",GROHE,true,false,400027,EUR,19133000,Atrio Переключатель на 2 положения,155,EUR,155,ATRIO,012552,Распродажа,EUR,93,GROHE,,,,,Встраиваемый в стену,,,,,ATRIO,,,,,,,,,Германия,Хром,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
